date,BRITNED_FLOW,EAST_WEST_FLOW,ELECLINK_FLOW,EMBEDDED_SOLAR_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_WIND_GENERATION,ENGLAND_WALES_DEMAND,IFA2_FLOW,IFA_FLOW,MOYLE_FLOW,ND,NEMO_FLOW,NON_BM_STOR,NSL_FLOW,PUMP_STORAGE_PUMPING,TSD,britned_flow,east_west_flow,eleclink_flow,embedded_solar_capacity,embedded_solar_generation,embedded_wind_capacity,embedded_wind_generation,england_wales_demand,greenlink_flow,ifa2_flow,ifa_flow,moyle_flow,nd,nemo_flow,non_bm_stor,nsl_flow,pump_storage_pumping,scottish_transfer,settlement_period,tsd,viking_flow,min_temp °c,max_temp °c,rain mm,humidity %,cloud_cover %,wind_speed km/h,wind_direction_numerical
2009-01-11,0.0,0.0,,0.0,0.0,1403.0,1069.7083333333333,35415.916666666664,0.0,-257.3541666666667,-155.25,39155.541666666664,0.0,0.0,,453.7083333333333,40793.583333333336,,,,,,,,,,,,,,,,,,,,,,3.8290258449304173,8.992047713717694,3.4548707753479126,82.37773359840955,55.1272365805169,33.157057654075544,201.8290258449304
2009-01-12,0.0,0.0,,0.0,0.0,1403.0,990.4375,39521.833333333336,0.0,-768.3333333333334,-92.5625,43611.625,0.0,0.0,,385.75,45563.166666666664,,,,,,,,,,,,,,,,,,,,,,6.606361829025845,9.821073558648111,8.167395626242545,88.24055666003976,75.77932405566601,28.92445328031809,210.506958250497
2009-01-13,0.0,0.0,,0.0,0.0,1403.0,316.9166666666667,39499.333333333336,0.0,-970.6458333333334,-164.875,43775.4375,0.0,0.0,,475.6041666666667,46065.520833333336,,,,,,,,,,,,,,,,,,,,,,2.2544731610337974,7.679920477137177,0.645924453280318,91.54671968190856,55.485089463220675,15.031809145129225,239.40357852882704
2009-01-14,0.0,0.0,,0.0,0.0,1403.0,369.5208333333333,40414.708333333336,0.0,-1071.0833333333333,-117.02083333333333,44813.3125,0.0,1.4791666666666667,,502.4375,47131.895833333336,,,,,,,,,,,,,,,,,,,,,,-0.147117296222664,6.031809145129225,2.7813121272365806,91.0675944333996,47.582504970178924,15.298210735586482,195.07455268389663
2009-01-15,0.0,0.0,,0.0,0.0,1403.0,980.4791666666666,39647.166666666664,0.0,-1199.5416666666667,-91.8125,43849.604166666664,0.0,0.0,,525.3125,46286.3125,,,,,,,,,,,,,,,,,,,,,,5.133200795228628,7.198807157057654,2.7763419483101393,88.52882703777335,85.33797216699801,27.95427435387674,166.6699801192843
2009-01-16,0.0,0.0,,0.0,0.0,1403.0,900.4791666666666,38468.458333333336,0.0,-251.08333333333334,-80.27083333333333,42480.6875,0.0,0.0,,399.4791666666667,44067.145833333336,,,,,,,,,,,,,,,,,,,,,,5.451292246520874,8.069582504970178,1.6946322067594433,90.32405566600397,80.37574552683897,23.39761431411531,186.88866799204771
2009-01-17,0.0,0.0,,0.0,0.0,1403.0,1047.1041666666667,33863.1875,0.0,1558.2916666666667,-119.77083333333333,37582.791666666664,0.0,1.4166666666666667,,357.875,38665.958333333336,,,,,,,,,,,,,,,,,,,,,,5.274353876739562,7.98807157057654,8.069383697813121,86.15904572564612,68.54473161033798,32.12127236580517,204.5576540755467
2009-01-18,0.0,0.0,,0.0,0.0,1403.0,966.2708333333334,33464.666666666664,0.0,1739.7916666666667,-124.9375,37221.520833333336,0.0,2.1458333333333335,,353.0,38297.3125,,,,,,,,,,,,,,,,,,,,,,2.99403578528827,6.489065606361829,2.4401590457256463,84.55268389662028,48.84691848906561,26.417495029821072,229.11530815109344
2009-01-19,0.0,0.0,,0.0,0.0,1403.0,865.1458333333334,39317.8125,0.0,741.4791666666666,-158.9375,43688.333333333336,0.0,1.2083333333333333,,379.3958333333333,44841.625,,,,,,,,,,,,,,,,,,,,,,1.7216699801192843,5.703777335984095,8.305367793240558,90.05168986083498,68.06163021868787,24.099403578528825,210.1938369781312
2009-01-20,0.0,0.0,,0.0,0.0,1403.0,769.8125,39907.020833333336,0.0,-145.35416666666666,-177.83333333333334,44258.625,0.0,0.0,,417.0,45893.916666666664,,,,,,,,,,,,,,,,,,,,,,1.502982107355865,5.332007952286283,0.8345924453280318,86.82902584493041,43.94831013916501,20.836978131212724,229.69681908548708
2009-01-21,0.0,0.0,,0.0,0.0,1403.0,635.6666666666666,40220.395833333336,0.0,-500.8541666666667,-202.85416666666666,44586.104166666664,0.0,0.0,,390.7916666666667,46453.479166666664,,,,,,,,,,,,,,,,,,,,,,0.7176938369781312,6.395626242544732,2.692047713717694,88.83101391650099,50.72564612326044,20.77534791252485,204.60238568588468
2009-01-22,0.0,0.0,,0.0,0.0,1403.0,893.25,39433.020833333336,0.0,240.77083333333334,-184.08333333333334,43626.020833333336,0.0,1.1458333333333333,,385.2291666666667,45201.145833333336,,,,,,,,,,,,,,,,,,,,,,3.6023856858846917,8.82703777335984,8.356063618290259,88.19880715705766,76.03976143141153,26.40954274353877,207.7783300198807
2009-01-23,0.0,0.0,,0.0,0.0,1403.0,708.5,38867.875,0.0,573.8125,-221.125,43169.791666666664,0.0,7.104166666666667,,404.5833333333333,44568.458333333336,,,,,,,,,,,,,,,,,,,,,,1.666003976143141,5.5884691848906565,6.953280318091451,89.79920477137176,55.437375745526836,21.52882703777336,239.98508946322067
2009-01-24,0.0,0.0,,0.0,0.0,1403.0,568.25,35567.020833333336,0.0,1972.5833333333333,-208.33333333333334,39447.333333333336,0.0,2.3958333333333335,,363.9791666666667,40619.8125,,,,,,,,,,,,,,,,,,,,,,0.7972166998011928,5.6779324055666,1.0984095427435387,87.42544731610337,38.76540755467197,16.72962226640159,241.77435387673955
